Age,DailyRate,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
28,760,2,4,0.23387096774193547,2,0,81,3,2,0.17408906882591094,2,4779,3698,1,1,20,4,1,0,8,2,3,8,7,7,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
33,575,25,3,0.1515837104072398,4,1,44,2,2,0.08928571428571429,2,4320,24152,1,0,13,3,4,0,5,2,3,5,3,0,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
40,1322,2,4,0.1515837104072398,3,1,52,2,1,0.16071428571428573,3,2809,2725,2,0,14,3,4,0,8,2,3,2,2,2,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
49,1184,11,3,0.23387096774193547,3,0,43,3,3,0.17408906882591094,4,7654,5860,1,0,18,3,1,2,9,3,4,9,8,7,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
59,1435,25,3,0.1515837104072398,1,0,99,3,3,0.17408906882591094,1,7637,2354,7,0,11,3,4,0,28,3,2,21,16,7,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
35,144,22,3,0.1515837104072398,4,1,46,1,1,0.24338624338624337,3,4230,19225,0,0,15,3,3,0,6,2,3,5,4,4,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
56,713,8,3,0.1515837104072398,3,0,67,3,1,0.16071428571428573,1,4257,13939,4,1,18,3,3,1,19,3,3,2,2,2,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
42,269,2,3,0.1274787535410765,4,0,56,2,1,0.24338624338624337,1,2593,8007,0,1,11,3,3,1,10,4,3,9,6,7,8,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
22,253,11,3,0.1274787535410765,1,0,43,3,1,0.16071428571428573,2,2244,24440,1,0,13,3,4,1,2,1,3,2,1,1,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
40,611,7,4,0.1274787535410765,2,1,88,3,5,0.03076923076923077,2,19833,4349,1,0,14,3,2,0,21,3,2,21,8,12,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
38,471,12,3,0.1515837104072398,1,1,45,2,2,0.06315789473684211,1,6288,4284,2,0,15,3,3,1,13,3,2,4,3,1,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
31,616,12,3,0.1274787535410765,4,0,41,3,2,0.06315789473684211,4,5855,17369,0,1,11,3,3,2,10,2,1,9,7,8,5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
34,967,16,4,0.23958333333333334,4,1,85,1,1,0.16071428571428573,1,2307,14460,1,1,23,4,2,1,5,2,3,5,2,3,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40,118,14,2,0.1515837104072398,4,0,84,3,2,0.17408906882591094,1,4639,11262,1,0,15,3,3,1,5,2,3,5,4,1,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
46,1034,18,1,0.1274787535410765,1,0,86,3,3,0.06315789473684211,3,10527,8984,5,0,11,3,4,0,28,3,2,2,2,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
40,1469,9,4,0.1274787535410765,4,1,35,3,1,0.16071428571428573,2,3617,25063,8,1,14,3,4,1,3,2,3,1,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
27,798,6,4,0.1274787535410765,1,0,66,2,1,0.16071428571428573,3,2187,5013,0,0,12,3,3,2,6,5,2,5,3,0,3,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
30,1427,2,1,0.1274787535410765,2,1,35,2,1,0.24338624338624337,4,2720,11162,0,0,13,3,4,0,6,3,3,5,3,1,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
39,412,13,4,0.1274787535410765,3,0,94,2,4,0.03076923076923077,2,17123,17334,6,1,13,3,4,2,21,4,3,19,9,15,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
43,930,6,3,0.1274787535410765,1,0,73,2,2,0.16071428571428573,3,4081,20003,1,1,14,3,1,0,20,3,1,20,7,1,8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
30,853,7,4,0.1515837104072398,3,1,49,3,2,0.24338624338624337,3,3491,11309,1,0,13,3,1,3,10,4,2,10,7,8,9,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
41,930,3,3,0.1515837104072398,3,1,57,2,2,0.17408906882591094,2,8938,12227,2,0,11,3,3,1,14,5,3,5,4,0,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
46,669,9,2,0.1274787535410765,3,1,64,2,3,0.17408906882591094,4,9619,13596,1,0,16,3,4,0,9,3,3,9,8,4,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
48,163,2,5,0.23387096774193547,2,0,37,3,2,0.17408906882591094,4,4051,19658,2,0,14,3,1,1,14,2,3,9,7,6,7,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
38,1336,2,3,0.22727272722287328,1,1,100,3,1,0.19047619047619047,2,2592,7129,5,0,13,3,4,3,13,3,3,11,10,3,8,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
47,1225,2,4,0.1515837104072398,2,0,47,4,4,0.03076923076923077,2,15972,21086,6,0,14,3,3,3,29,2,3,3,2,1,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
29,115,13,3,0.23958333333333334,1,0,51,3,2,0.17408906882591094,2,5765,17485,5,0,11,3,1,0,7,4,1,5,3,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
22,1294,8,1,0.1274787535410765,3,0,79,3,1,0.24338624338624337,1,2398,15999,1,1,17,3,3,0,1,6,3,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
39,613,6,1,0.1274787535410765,4,1,42,2,3,0.06315789473684211,1,9991,21457,4,0,15,3,1,1,9,5,3,7,7,1,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
45,930,9,3,0.23387096774193547,4,1,74,3,3,0.17408906882591094,1,10761,19239,4,1,12,3,3,1,18,2,3,5,4,0,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
40,720,16,4,0.1274787535410765,1,1,51,2,2,0.24338624338624337,3,5094,11983,6,0,14,3,4,0,10,6,3,1,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
49,527,8,2,0.13846153846153847,1,0,51,3,3,0.24338624338624337,2,7403,22477,4,0,11,3,3,1,29,3,2,26,9,1,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
46,1277,2,3,0.1515837104072398,3,1,74,3,3,0.17408906882591094,4,10368,5596,4,1,12,3,2,1,13,5,2,10,6,0,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31,1276,2,1,0.1274787535410765,4,0,59,1,1,0.24338624338624337,4,1129,17536,1,1,11,3,3,3,1,4,3,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
30,231,8,2,0.13846153846153847,3,1,62,3,3,0.17408906882591094,3,7264,9977,5,0,11,3,1,1,10,2,4,8,4,7,7,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
24,1371,10,4,0.23387096774193547,4,0,77,3,2,0.17408906882591094,3,4260,5915,1,1,12,3,4,1,5,2,4,5,2,0,3,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
40,1137,1,4,0.1515837104072398,1,1,98,3,4,0.03076923076923077,1,16823,18991,2,0,11,3,1,1,22,3,3,19,7,11,16,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
47,983,2,2,0.1274787535410765,1,0,65,3,2,0.08928571428571429,4,5070,7389,5,0,13,3,3,3,20,2,3,5,0,0,4,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
34,678,19,3,0.1515837104072398,2,0,35,2,1,0.16071428571428573,4,2929,20338,1,0,12,3,2,0,10,3,3,10,9,8,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
25,882,19,1,0.1274787535410765,4,1,67,3,1,0.24338624338624337,4,3669,9075,3,0,11,3,3,3,7,6,2,3,2,1,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
20,871,6,3,0.1515837104072398,4,0,66,2,1,0.24338624338624337,4,2926,19783,1,1,18,3,2,0,1,5,3,1,0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
36,506,3,3,0.23958333333333334,3,1,30,3,2,0.16071428571428573,2,4485,26285,4,0,12,3,4,0,10,2,3,8,0,7,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
35,138,2,3,0.1274787535410765,2,0,37,3,2,0.24338624338624337,2,4425,15986,5,0,11,3,4,0,10,5,3,6,2,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
37,1252,19,2,0.1274787535410765,1,1,32,3,3,0.17408906882591094,2,7642,4814,1,1,13,3,4,0,10,2,3,10,0,0,9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
47,571,14,3,0.1274787535410765,3,0,78,3,2,0.17408906882591094,3,4591,24200,3,1,17,3,3,1,11,4,2,5,4,1,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
57,210,29,3,0.23387096774193547,1,1,56,2,4,0.03076923076923077,4,14118,22102,3,0,12,3,3,1,32,3,2,1,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
18,812,10,3,0.1274787535410765,4,0,69,2,1,0.4032258064516129,3,1200,9724,1,0,12,3,1,0,0,2,3,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
38,1444,1,4,0.13846153846153847,4,1,88,3,1,0.19047619047619047,2,2991,5224,0,1,11,3,2,1,7,2,3,6,2,1,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
43,823,6,3,0.1274787535410765,1,0,81,2,5,0.03076923076923077,3,19392,22539,7,0,13,3,4,0,21,2,3,16,12,6,14,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
30,202,2,1,0.23958333333333334,3,1,72,3,1,0.4032258064516129,2,2476,17434,1,0,18,3,1,1,1,3,3,1,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
53,124,2,3,0.23387096774193547,3,0,38,2,3,0.17408906882591094,2,7525,23537,2,0,12,3,1,1,30,2,3,15,7,6,12,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
26,991,6,3,0.1515837104072398,3,0,71,3,1,0.24338624338624337,4,2659,17759,1,1,13,3,3,1,3,2,3,3,2,0,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
26,583,4,2,0.1515837104072398,3,1,53,3,1,0.16071428571428573,4,2875,9973,1,1,20,4,2,0,8,2,2,8,5,2,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
51,1150,8,4,0.1515837104072398,1,1,53,1,3,0.08928571428571429,4,10650,25150,2,0,15,3,4,0,18,2,3,4,2,0,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
37,367,25,2,0.1274787535410765,3,0,52,2,2,0.06315789473684211,4,5731,17171,7,0,13,3,3,2,9,2,3,6,2,1,3,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
30,911,1,2,0.1274787535410765,4,1,76,3,1,0.24338624338624337,2,3748,4077,1,0,13,3,3,0,12,6,2,12,8,1,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
36,164,2,2,0.1274787535410765,2,1,61,2,3,0.17408906882591094,3,7596,3809,1,0,13,3,2,2,10,2,3,10,9,9,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
22,604,6,1,0.1274787535410765,1,1,69,3,1,0.16071428571428573,3,2773,12145,0,0,20,4,4,0,3,3,3,2,2,2,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
51,1302,2,3,0.1274787535410765,4,1,84,1,2,0.08928571428571429,2,5482,16321,5,0,18,3,4,1,13,3,3,4,1,1,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
32,1146,15,4,0.1274787535410765,3,0,34,3,2,0.06315789473684211,4,6667,16542,5,0,18,3,2,1,9,6,3,5,1,1,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
29,490,10,3,0.1515837104072398,4,0,61,3,1,0.16071428571428573,2,3291,17940,0,0,14,3,4,2,8,2,2,7,5,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
24,567,2,1,0.23958333333333334,1,0,32,3,1,0.16071428571428573,4,3760,17218,1,1,13,3,3,0,6,2,3,6,3,1,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31,754,26,4,0.23387096774193547,1,1,63,3,2,0.17408906882591094,4,5617,21075,1,1,11,3,3,0,10,4,3,10,7,0,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
38,1009,2,2,0.1515837104072398,2,0,31,3,2,0.17408906882591094,1,6893,19461,3,0,15,3,4,1,11,3,3,7,7,1,7,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
39,492,12,3,0.1274787535410765,4,1,66,3,2,0.08928571428571429,2,5295,7693,4,0,21,4,3,0,7,3,3,5,4,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
41,447,5,3,0.1515837104072398,2,1,85,4,2,0.06315789473684211,2,6870,15530,3,0,12,3,1,0,11,3,1,3,2,1,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
38,508,6,4,0.1515837104072398,1,1,72,2,2,0.08928571428571429,3,5321,14284,2,0,11,3,4,1,10,1,3,8,3,7,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
30,201,5,3,0.23958333333333334,4,0,84,3,1,0.16071428571428573,1,3204,10415,5,0,14,3,4,1,8,3,3,3,2,2,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
27,1420,2,1,0.23387096774193547,3,1,85,3,1,0.4032258064516129,1,3041,16346,0,0,11,3,2,1,5,3,3,4,3,0,2,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
43,589,14,2,0.1515837104072398,2,1,94,3,4,0.030303030303030304,1,17159,5200,6,0,24,4,3,1,22,3,3,4,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
27,205,10,3,0.23387096774193547,4,0,98,2,2,0.17408906882591094,4,5769,7100,1,1,11,3,4,0,6,3,3,6,2,4,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
30,241,7,3,0.1274787535410765,2,1,48,2,1,0.16071428571428573,2,2141,5348,1,0,12,3,2,1,6,3,2,6,4,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
18,544,3,2,0.1274787535410765,2,0,70,3,1,0.4032258064516129,4,1569,18420,1,1,12,3,3,0,0,2,4,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
27,199,6,3,0.1515837104072398,4,1,55,2,1,0.16071428571428573,3,2539,7950,1,0,13,3,3,1,4,0,3,4,2,2,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
32,238,5,2,0.1515837104072398,1,0,47,4,1,0.16071428571428573,3,2432,15318,3,1,14,3,1,0,8,2,3,4,1,0,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
35,853,18,5,0.1515837104072398,2,1,71,3,3,0.17408906882591094,1,9069,11031,1,0,22,4,4,1,9,3,2,9,8,1,8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
34,1157,5,2,0.1274787535410765,2,1,57,2,2,0.24338624338624337,4,3986,11912,1,0,14,3,3,1,15,3,4,15,10,4,13,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
43,1422,2,4,0.1515837104072398,1,1,92,3,2,0.17408906882591094,4,5675,19246,1,0,20,4,3,1,7,5,3,7,7,7,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30,330,1,3,0.1515837104072398,3,1,46,3,1,0.19047619047619047,3,2064,15428,0,0,21,4,1,1,6,3,4,5,3,1,3,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
42,647,4,4,0.23387096774193547,2,1,45,3,2,0.17408906882591094,1,5155,2253,7,0,13,3,4,0,9,3,4,6,4,1,5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
27,135,17,4,0.1515837104072398,4,0,51,3,1,0.16071428571428573,3,2394,25681,1,1,13,3,4,0,8,2,3,8,2,7,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
38,594,2,2,0.1274787535410765,3,0,75,2,1,0.24338624338624337,2,2468,15963,4,0,14,3,2,1,9,4,2,6,1,0,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
50,333,22,5,0.1274787535410765,3,1,88,1,4,0.030303030303030304,4,14411,24450,1,1,13,3,4,0,32,2,3,32,6,13,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27,691,9,3,0.1274787535410765,4,1,57,3,1,0.16071428571428573,2,2024,5970,6,0,18,3,4,1,6,1,1,2,2,2,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
39,1218,1,1,0.1515837104072398,2,1,52,3,5,0.03076923076923077,3,19197,8213,1,1,14,3,3,1,21,3,3,21,8,1,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
36,469,3,3,0.23958333333333334,3,1,46,3,1,0.16071428571428573,2,3692,9256,1,0,12,3,3,0,12,2,2,11,10,0,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
29,1082,9,4,0.1274787535410765,4,0,43,3,1,0.24338624338624337,3,2974,25412,9,0,17,3,3,1,9,2,3,5,3,1,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
43,775,15,3,0.1515837104072398,4,1,47,2,2,0.17408906882591094,4,6804,23683,3,0,18,3,3,1,7,5,3,2,2,2,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
30,852,1,1,0.1515837104072398,4,1,55,2,2,0.24338624338624337,4,5126,15998,1,1,12,3,3,2,10,1,2,10,8,3,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
46,849,26,2,0.1515837104072398,2,1,98,2,2,0.17408906882591094,2,7991,25166,8,0,15,3,3,0,6,3,3,2,2,2,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
36,1195,11,3,0.1515837104072398,2,1,95,2,2,0.08928571428571429,2,6499,22656,1,0,13,3,3,0,6,3,3,6,5,0,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
60,422,7,3,0.1515837104072398,1,0,41,3,5,0.03076923076923077,1,19566,3854,5,0,11,3,4,0,33,5,1,29,8,11,10,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
34,1031,6,4,0.1515837104072398,3,0,45,2,2,0.16071428571428573,2,4505,15000,6,0,15,3,3,1,12,3,3,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
36,913,9,2,0.1274787535410765,2,1,48,2,2,0.08928571428571429,2,8847,13934,2,1,11,3,3,1,13,2,3,3,2,0,2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
46,1402,2,3,0.23387096774193547,3,0,69,3,4,0.03076923076923077,1,17048,24097,8,0,23,4,1,0,28,2,3,26,15,15,9,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
35,662,1,5,0.23387096774193547,3,1,94,3,3,0.17408906882591094,2,7295,11439,1,0,13,3,1,2,10,3,3,10,8,0,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
30,634,17,4,0.1274787535410765,2,0,95,3,3,0.03076923076923077,1,11916,25927,1,1,23,4,4,2,9,2,3,9,1,0,8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
22,457,26,2,0.13846153846153847,2,0,85,2,1,0.16071428571428573,3,2814,10293,1,1,14,3,2,0,4,2,2,4,2,1,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
36,885,16,4,0.1515837104072398,3,0,43,4,1,0.24338624338624337,1,2743,8269,1,0,16,3,3,0,18,1,3,17,13,15,14,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
43,313,21,3,0.1274787535410765,4,1,61,3,1,0.24338624338624337,4,2258,15238,7,0,20,4,1,1,8,1,3,3,2,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
29,1092,1,4,0.1274787535410765,1,1,36,3,1,0.16071428571428573,4,4787,26124,9,1,14,3,2,3,4,3,4,2,2,2,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
41,256,10,2,0.1274787535410765,3,1,40,1,2,0.17408906882591094,2,6151,22074,1,0,13,3,1,0,19,4,3,19,2,11,9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
35,882,3,4,0.1515837104072398,4,1,92,3,3,0.17408906882591094,4,7823,6812,6,0,13,3,2,1,12,2,3,10,9,0,8,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
40,663,9,4,0.13846153846153847,3,1,81,3,2,0.24338624338624337,3,3975,23099,3,0,11,3,3,2,11,2,4,8,7,0,7,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
38,903,2,3,0.1274787535410765,3,1,81,3,2,0.08928571428571429,2,4855,7653,4,0,11,3,1,2,7,2,3,5,2,1,4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
26,1357,25,3,0.1515837104072398,1,1,48,1,1,0.24338624338624337,3,2293,10558,1,0,12,3,3,0,1,2,2,1,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
52,585,29,4,0.1515837104072398,1,1,40,3,1,0.4032258064516129,4,3482,19788,2,0,15,3,2,2,16,3,2,9,8,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
26,496,11,2,0.1274787535410765,1,1,60,3,2,0.06315789473684211,1,4741,22722,1,1,13,3,3,1,5,3,3,5,3,3,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
37,397,7,4,0.1274787535410765,1,1,30,3,3,0.030303030303030304,3,13664,25258,4,0,13,3,1,0,16,3,4,5,2,0,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
32,1200,1,4,0.23958333333333334,4,1,62,3,2,0.16071428571428573,1,4087,25174,4,0,14,3,2,1,9,3,2,6,5,1,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
37,290,21,3,0.1515837104072398,2,1,65,4,1,0.16071428571428573,1,3564,22977,1,1,12,3,1,1,8,3,2,8,7,1,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
25,622,13,1,0.1274787535410765,2,1,40,3,1,0.4032258064516129,3,2096,26376,1,0,11,3,3,0,7,1,3,7,4,0,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
45,336,26,3,0.23387096774193547,1,1,52,2,2,0.17408906882591094,1,4385,24162,1,0,15,3,1,1,10,2,3,10,7,4,5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
58,1145,9,3,0.1274787535410765,2,0,75,2,1,0.16071428571428573,2,3346,11873,4,1,20,4,2,1,9,3,2,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
32,1474,11,4,0.13846153846153847,4,1,60,4,2,0.17408906882591094,3,4707,23914,8,0,12,3,4,0,6,2,3,4,2,1,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
32,977,2,3,0.1274787535410765,4,1,45,3,2,0.16071428571428573,2,5470,25518,0,0,13,3,3,2,10,4,2,9,5,1,6,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
47,543,2,4,0.23387096774193547,3,1,87,3,2,0.17408906882591094,2,4978,3536,7,0,11,3,4,1,4,3,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
44,986,8,4,0.1515837104072398,1,1,62,4,1,0.24338624338624337,4,2818,5044,2,1,24,4,3,1,10,2,2,3,2,0,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
38,833,18,3,0.1274787535410765,2,1,60,1,2,0.06315789473684211,4,5811,24539,3,1,16,3,3,1,15,2,3,1,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
26,921,1,1,0.1274787535410765,1,0,66,2,1,0.16071428571428573,3,2007,25265,1,0,13,3,3,2,5,5,3,5,3,1,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
32,371,19,3,0.1515837104072398,4,1,80,1,3,0.17408906882591094,3,9610,3840,3,0,13,3,3,1,10,2,1,4,3,0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
34,971,1,3,0.23958333333333334,4,1,64,2,3,0.17408906882591094,3,7083,12288,1,1,14,3,4,0,10,3,3,10,9,8,6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
30,109,5,3,0.1274787535410765,2,0,60,3,1,0.24338624338624337,2,2422,25725,0,0,17,3,1,0,4,3,3,3,2,1,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
31,1398,8,2,0.1274787535410765,4,0,96,4,1,0.19047619047619047,2,2109,24609,9,0,18,3,4,0,8,3,3,3,2,0,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
45,1050,9,4,0.1515837104072398,2,0,65,2,2,0.17408906882591094,3,5593,17970,1,0,13,3,4,1,15,2,3,15,10,4,12,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
29,746,24,3,0.23958333333333334,3,1,45,4,1,0.4032258064516129,1,1091,10642,1,0,17,3,4,0,1,3,3,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
44,1117,2,1,0.1515837104072398,1,0,72,4,1,0.16071428571428573,4,2011,19982,1,0,13,3,4,1,10,5,3,10,5,7,7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
29,1401,6,1,0.1274787535410765,2,0,54,3,1,0.24338624338624337,4,3131,26342,1,0,13,3,1,1,10,5,3,10,8,0,8,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
